file,height,width,ssim,psnr_db,rmse,elapsed_ms
great_wave_ar_512.png,353,512,0.8274612426757812,22.97878646850586,0.07096767486411301,13.0791449919343
green_bird.png,1024,750,0.8329374194145203,29.387170791625977,0.03393450056150831,23926.134012872353
hill_background.png,610,1024,0.8250955939292908,30.47645378112793,0.029934859647233962,23963.430884992704
house_cat.png,683,1024,0.9464089274406433,37.37240219116211,0.013532550776535032,42.09306696429849
mandelbrot_10k_1024.png,1024,1024,0.9534516334533691,30.299449920654297,0.03055113759172612,82.54011208191514
mandelbrot_10k_256.png,256,256,0.9147641062736511,27.00423240661621,0.04464658839734607,14.1669069416821
mandelbrot_10k_512.png,512,512,0.9419021606445312,28.72735023498535,0.03661275609788625,13.073795940726995
mandelbrot_10k_ar_1024.png,819,1024,0.9559436440467834,30.672855377197266,0.0292655817432257,23948.1108719483
mandelbrot_10k_ar_256.png,204,256,0.9179097414016724,27.4860782623291,0.04223728454477174,14.270067913457751
mandelbrot_10k_ar_512.png,409,512,0.9428693056106567,29.24778938293457,0.034483430208119864,12.976367026567459
owl_eye_1024.png,1024,1024,0.9044895172119141,33.86357879638672,0.0202684763015687,82.10664801299572
owl_eye_256.png,256,256,0.7811591029167175,26.521364212036133,0.047198887774838126,13.30868387594819
owl_eye_512.png,512,512,0.8550972938537598,29.701486587524414,0.03272846102210581,13.098582159727812
owl_eye_ar_1024.png,682,1024,0.8765291571617126,30.13348960876465,0.031140492279104388,41.8526369612664
owl_eye_ar_256.png,170,256,0.7337228059768677,24.919025421142578,0.056760831002414226,13.198030879721045
owl_eye_ar_512.png,341,512,0.7949281930923462,26.860925674438477,0.04538931676075813,12.98359502106905
pillars_creation_1024.png,1024,1024,0.950487494468689,37.50764846801758,0.013323476116275835,81.07968606054783
pillars_creation_256.png,256,256,0.8819923400878906,31.397991180419922,0.026921571310788546,13.21811112575233
pillars_creation_512.png,512,512,0.9222153425216675,34.23145294189453,0.019427964429134657,13.041058089584112
pillars_creation_ar_1024.png,1024,981,0.9494697451591492,37.45796203613281,0.013399905932008646,24039.53609801829
pillars_creation_ar_256.png,256,245,0.8805238008499146,31.48158836364746,0.02666371006562272,14.48593009263277
pillars_creation_ar_512.png,512,490,0.9200438857078552,34.139007568359375,0.019635846532530275,13.134490000084043
portrait_face_1024.png,1024,1024,0.7995330691337585,28.166980743408203,0.03905268784310616,82.29087898507714
portrait_face_256.png,256,256,0.8562272787094116,29.574277877807617,0.033211309111554684,13.526604045182467
portrait_face_512.png,512,512,0.8324053287506104,29.641277313232422,0.03295612146164674,13.204457936808467
portrait_face_ar_1024.png,1024,787,0.8228737115859985,29.263185501098633,0.03442236714610839,23957.400305895135
portrait_face_ar_256.png,256,196,0.8611629009246826,29.406715393066406,0.033858224888409304,14.339584857225418
portrait_face_ar_512.png,512,393,0.8572670817375183,30.455429077148438,0.03000740672298725,13.120735064148903
text_new_1024.png,1024,1024,0.9435580968856812,21.19878387451172,0.08710853112243941,82.19093293882906
text_new_256.png,256,256,0.9329506754875183,20.43353271484375,0.0951312700926457,13.189371908083558
text_new_512.png,512,512,0.9408285021781921,20.96692657470703,0.0894650896891225,13.05542211048305
