file,height,width,ssim,psnr_db,rmse,elapsed_ms
pillars_creation_ar_1024.png,1024,981,0.8936680555343628,30.779205322265625,0.02890943802831944,24384.893865790218
pillars_creation_ar_256.png,256,245,0.8512089848518372,30.50305938720703,0.029843309766520738,14.388449024409056
pillars_creation_ar_512.png,512,490,0.8629806637763977,29.78013038635254,0.032433470554064994,13.074408983811736
portrait_face_1024.png,1024,1024,0.7504606246948242,26.471817016601562,0.04746889108567181,82.19310687854886
portrait_face_256.png,256,256,0.8328110575675964,28.814044952392578,0.036249142651552144,13.476214138790965
portrait_face_512.png,512,512,0.7918176651000977,27.725065231323242,0.041090993945181946,13.2163530215621
portrait_face_ar_1024.png,1024,787,0.781423807144165,27.51095962524414,0.04211647055521108,24109.28092407994
portrait_face_ar_256.png,256,196,0.8337273001670837,27.928483963012695,0.040139853570852604,14.342136913910508
portrait_face_ar_512.png,512,393,0.8178452849388123,28.263187408447266,0.03862251505624253,13.038871111348271
text_new_1024.png,1024,1024,0.6492986679077148,12.491147994995117,0.23737915660207987,82.08464807830751
text_new_256.png,256,256,0.8931285738945007,17.614377975463867,0.1316076209014696,13.184343930333853
text_new_512.png,512,512,0.6665363311767578,12.875280380249023,0.2271098398493211,13.068171916529536
