file,height,width,ssim,psnr_db,rmse,elapsed_ms
alphabet_page_256.png,256,256,0.8181578516960144,27.997055053710938,0.039824211715540465,14597.094766097143
alphabet_page_512.png,512,512,0.8804394006729126,28.610733032226562,0.037107637013343235,14596.454310929403
alphabet_page_ar_256.png,256,228,0.84493088722229,28.826744079589844,0.036196179499782606,14187.610869994387
alphabet_page_ar_512.png,512,456,0.9046837091445923,30.3270320892334,0.030454282925218495,14599.528251914307
big_cat.png,1024,683,0.9063264727592468,29.631912231445312,0.03299166507316353,19483.35488094017
bird.png,683,1024,0.9084284901618958,28.812774658203125,0.03625443487179628,16.262475168332458
busy_city_1024.png,1024,1024,0.8726633787155151,28.194406509399414,0.03892957003807492,20304.874498862773
busy_city_256.png,256,256,0.7121914625167847,22.158967971801758,0.07799227885092187,14315.497680101544
busy_city_512.png,512,512,0.8069019317626953,24.400514602661133,0.0602523790379253,14285.05812305957
busy_city_ar_1024.png,768,1024,0.8502663373947144,26.419143676757812,0.047757628262652924,20356.871127849445
busy_city_ar_256.png,192,256,0.69783616065979,22.332399368286133,0.07645044069335447,13778.386607998982
busy_city_ar_512.png,384,512,0.7927289605140686,23.61480712890625,0.06595680364423209,13827.46922597289
circle_1024.png,1024,1024,0.9789081811904907,43.707820892333984,0.006525426037502337,27.07161381840706
circle_256.png,256,256,0.9305262565612793,39.84465789794922,0.010180448983228106,13826.575557002798
circle_512.png,512,512,0.9629087448120117,41.68354034423828,0.008238020910574928,13820.145475910977
circle_outlines_1024.png,1024,1024,0.8687782287597656,30.22578239440918,0.030811353029081702,27.039059903472662
circle_outlines_256.png,256,256,0.6487826108932495,22.708232879638672,0.07321302151118121,13804.780501872301
circle_outlines_512.png,512,512,0.7778630256652832,26.437477111816406,0.04765692851099493,13804.612054023892
curiosity_selfie_1024.png,1024,1024,0.8519657850265503,30.717945098876953,0.029114054432560595,27.06799888983369
curiosity_selfie_256.png,256,256,0.7907432317733765,29.67041778564453,0.03284574234000551,14253.265846986324
curiosity_selfie_512.png,512,512,0.8256248235702515,29.06242561340332,0.03522724195974805,13815.106427064165
curiosity_selfie_ar_1024.png,524,1024,0.833954930305481,30.008655548095703,0.0315912748556034,14346.165984170511
curiosity_selfie_ar_256.png,131,256,0.787000834941864,30.207590103149414,0.030875957008565803,13796.70819779858
curiosity_selfie_ar_512.png,262,512,0.7959710359573364,28.768098831176758,0.03644139706818732,14222.79137512669
forest_res.png,683,1024,0.5756790637969971,21.54230308532715,0.08373070543085331,17.190810991451144
great_wave_1024.png,1024,1024,0.8357557654380798,27.679256439208984,0.04130828419923345,27.05304021947086
great_wave_256.png,256,256,0.7528135180473328,21.470014572143555,0.08443048835901218,13815.465176012367
great_wave_512.png,512,512,0.8275753855705261,23.24956703186035,0.06878942028669624,14228.373721940443
great_wave_ar_1024.png,706,1024,0.8508695960044861,25.400850296020508,0.053697916099719155,20681.833746144548
great_wave_ar_256.png,176,256,0.7550057768821716,21.620601654052734,0.08297932921508296,15099.23668205738
great_wave_ar_512.png,353,512,0.7962965369224548,22.264511108398438,0.07705029449986023,15065.992180025205
green_bird.png,1024,750,0.833251953125,28.92139434814453,0.035803887718414966,20.285193109884858
hill_background.png,610,1024,0.8177538514137268,30.203657150268555,0.03088993738816016,21236.21767014265
house_cat.png,683,1024,0.9412972331047058,36.23338317871094,0.015428753300947949,17.222786089405417
mandelbrot_10k_1024.png,1024,1024,0.9487690329551697,29.307636260986328,0.03424665498257323,26.999257039278746
mandelbrot_10k_256.png,256,256,0.8965412378311157,26.136493682861328,0.04933728352158032,16167.382342973724
mandelbrot_10k_512.png,512,512,0.9355955123901367,27.916959762573242,0.0401931464076859,16158.825171878561
mandelbrot_10k_ar_1024.png,819,1024,0.954969048500061,29.668359756469727,0.032853517624422,23395.512046059594
mandelbrot_10k_ar_256.png,204,256,0.9044694304466248,26.503158569335938,0.04729791436819235,16643.96346709691
mandelbrot_10k_ar_512.png,409,512,0.9361587166786194,28.287477493286133,0.03851466168500823,16552.368052769452
owl_eye_1024.png,1024,1024,0.897435188293457,33.29259490966797,0.021645628965156215,27.211023960262537
owl_eye_256.png,256,256,0.7437302470207214,25.812145233154297,0.05121446786099108,16584.600012982264
owl_eye_512.png,512,512,0.8354413509368896,29.091766357421875,0.03510844934787737,16583.803568035364
owl_eye_ar_1024.png,682,1024,0.8588982820510864,29.57259750366211,0.03321774069882447,17.242548055946827
owl_eye_ar_256.png,170,256,0.7000651955604553,24.359804153442383,0.06053543174955673,16550.7446359843
owl_eye_ar_512.png,341,512,0.7637192606925964,26.067384719848633,0.04973140636024954,16618.424805114046
pillars_creation_1024.png,1024,1024,0.9431314468383789,35.51200485229492,0.016764851055652973,27.1975789219141
pillars_creation_256.png,256,256,0.8566082715988159,30.455577850341797,0.030006895587539193,16548.502431018278
pillars_creation_512.png,512,512,0.9100832939147949,32.75203323364258,0.02303554020793403,16548.61891292967
pillars_creation_ar_1024.png,1024,981,0.9429512023925781,35.84951400756836,0.01612591338626072,22874.970407923684
pillars_creation_ar_256.png,256,245,0.8590839505195618,30.579992294311523,0.029580150447050528,16613.372615072876
pillars_creation_ar_512.png,512,490,0.9078688025474548,32.59798049926758,0.023447742310349115,16565.71864988655
portrait_face_1024.png,1024,1024,0.78261798620224,27.585491180419922,0.04175662766774925,27.180578093975782
portrait_face_256.png,256,256,0.8332170844078064,28.87317657470703,0.03600320252190896,16479.107012972236
portrait_face_512.png,512,512,0.8124167323112488,28.67047691345215,0.03685327834972257,16508.839883143082
portrait_face_ar_1024.png,1024,787,0.8099576234817505,28.56753158569336,0.03729266152595484,22604.578416096047
portrait_face_ar_256.png,256,196,0.8364065885543823,28.626359939575195,0.03704093752319003,16602.694076951593
portrait_face_ar_512.png,512,393,0.8401167988777161,29.386730194091797,0.033936220958244605,16647.37606002018
text_new_1024.png,1024,1024,0.9277819395065308,20.51710319519043,0.09422035738616136,26.87657601200044
text_new_256.png,256,256,0.9082306623458862,19.524124145507812,0.10563156135765536,16615.398150170222
text_new_512.png,512,512,0.9248806834220886,20.395254135131836,0.09555146306142688,16549.703375902027
