file,width,height,ssim,psnr_db,rmse
alphabet_page_256.png,256,256,0.934019923210144,32.7531852722168,0.02303247239161805
alphabet_page_512.png,512,512,0.9620567560195923,33.41559982299805,0.021341250125690495
alphabet_page_ar_256.png,228,256,0.9294794201850891,32.77696990966797,0.02296949186108262
alphabet_page_ar_512.png,456,512,0.9692143797874451,35.41096496582031,0.01696101318136688
big_cat.png,683,1024,0.9564989805221558,34.3421516418457,0.019181928208767348
bird.png,1024,683,0.9447670578956604,31.438995361328125,0.02679477682741036
busy_city_1024.png,1024,1024,0.962498664855957,33.24095916748047,0.021774693641085866
busy_city_256.png,256,256,0.8759095072746277,25.434370040893555,0.053491083925863346
busy_city_512.png,512,512,0.918431282043457,27.72178840637207,0.041106503714039046
busy_city_ar_1024.png,1024,768,0.9473627209663391,30.66773223876953,0.029282847662351924
busy_city_ar_256.png,256,192,0.8543007969856262,24.85059928894043,0.05720974224188059
busy_city_ar_512.png,512,384,0.9029585719108582,26.562929153442383,0.04697355945614977
circle_1024.png,1024,1024,0.9875728487968445,48.59732437133789,0.003716495240714382
circle_256.png,256,256,0.9482418298721313,45.72188186645508,0.0051749449391079744
circle_512.png,512,512,0.9735578298568726,47.328609466552734,0.004300999270766543
circle_outlines_1024.png,1024,1024,0.9460456371307373,39.30250930786133,0.010836133222502941
circle_outlines_256.png,256,256,0.9345030784606934,32.77203369140625,0.022982551584633908
circle_outlines_512.png,512,512,0.9342204928398132,36.326133728027344,0.01526487753515406
curiosity_selfie_1024.png,1024,1024,0.9204122424125671,34.50157928466797,0.01883306111137082
curiosity_selfie_256.png,256,256,0.8933159708976746,32.8348274230957,0.022816998729334417
curiosity_selfie_512.png,512,512,0.9093469381332397,33.6110954284668,0.020866290132309187
curiosity_selfie_ar_1024.png,1024,524,0.9119899272918701,34.18721389770508,0.019527166654985998
curiosity_selfie_ar_256.png,256,131,0.8900995254516602,33.2088737487793,0.02185527056019522
curiosity_selfie_ar_512.png,512,262,0.8985390067100525,33.48344802856445,0.02117519588176836
forest_res.png,1024,683,0.6897790431976318,23.00556182861328,0.0707492673849871
great_wave_1024.png,1024,1024,0.887325644493103,31.896432876586914,0.025420163697885165
great_wave_256.png,256,256,0.8766080737113953,24.172542572021484,0.06185472131114325
great_wave_512.png,512,512,0.9265154600143433,28.778650283813477,0.03639715868839824
great_wave_ar_1024.png,1024,706,0.9161632657051086,30.91668128967285,0.028455475425604226
great_wave_ar_256.png,256,176,0.8723135590553284,24.26783561706543,0.0611798136225981
great_wave_ar_512.png,512,353,0.9119198322296143,25.97430992126465,0.05026716662987479
green_bird.png,750,1024,0.8868762254714966,31.62126350402832,0.026238364082737813
hill_background.png,1024,610,0.885099470615387,32.3321533203125,0.024176436567385325
house_cat.png,1024,683,0.9672195315361023,39.94599914550781,0.010062363370163457
mandelbrot_10k_1024.png,1024,1024,0.9680217504501343,31.765901565551758,0.02580505756542448
mandelbrot_10k_256.png,256,256,0.952834963798523,28.61219024658203,0.03710141378886192
mandelbrot_10k_512.png,512,512,0.9641181826591492,29.993770599365234,0.03164546121618286
mandelbrot_10k_ar_1024.png,1024,819,0.9706759452819824,32.00578308105469,0.025102141087213092
mandelbrot_10k_ar_256.png,256,204,0.9644667506217957,29.269691467285156,0.03439658859323352
mandelbrot_10k_ar_512.png,512,409,0.9686615467071533,30.56540870666504,0.02962985551793308
owl_eye_1024.png,1024,1024,0.9393104910850525,36.49531173706055,0.014970428879690056
owl_eye_256.png,256,256,0.8711436986923218,29.0550537109375,0.03525715328226202
owl_eye_512.png,512,512,0.9262272119522095,32.85383987426758,0.022767109120451795
owl_eye_ar_1024.png,1024,682,0.9407626986503601,33.5907096862793,0.020915321020910073
owl_eye_ar_256.png,256,170,0.8421503305435181,27.180946350097656,0.04374743123049004
owl_eye_ar_512.png,512,341,0.886387288570404,29.387256622314453,0.033934160931505086
pillars_creation_1024.png,1024,1024,0.9669718742370605,40.9249382019043,0.008989861212059585
pillars_creation_256.png,256,256,0.928199052810669,34.5263671875,0.01877939548183863
pillars_creation_512.png,512,512,0.9538159370422363,37.732295989990234,0.01298329678506786
pillars_creation_ar_1024.png,981,1024,0.9672346115112305,40.89321517944336,0.009022757009267027
pillars_creation_ar_256.png,245,256,0.9284781813621521,34.58426284790039,0.018654636453106502
pillars_creation_ar_512.png,490,512,0.9529753923416138,37.670536041259766,0.013075948152237893
portrait_face_1024.png,1024,1024,0.8494961261749268,29.729022979736328,0.0326248735948604
portrait_face_256.png,256,256,0.8921960592269897,31.499502182006836,0.02660876992379654
portrait_face_512.png,512,512,0.8694136142730713,31.22042465209961,0.027477593547730283
portrait_face_ar_1024.png,787,1024,0.8620014190673828,30.64069938659668,0.02937412706273965
portrait_face_ar_256.png,196,256,0.9021481871604919,31.713603973388672,0.025960896947213735
portrait_face_ar_512.png,393,512,0.8941496014595032,32.398399353027344,0.0239927415591267
text_new_1024.png,1024,1024,0.9758926630020142,28.175710678100586,0.03901345034501795
text_new_256.png,256,256,0.9750771522521973,27.7127742767334,0.04114917600585351
text_new_512.png,512,512,0.9732884764671326,28.112262725830078,0.03929948445447895
